EB_T (K),EB_((m0-m)/(m0-mf))
932.1253333,0.934245422
932.287,0.934270304
932.4473333,0.934295186
932.6116667,0.934320069
932.78,0.934348196
932.9436667,0.934376864
933.1103333,0.934402828
933.2763333,0.934426629
933.44,0.93445097
933.603,0.934475852
933.7653333,0.934502897
933.935,0.934531566
934.0946667,0.934558071
934.2606667,0.934581871
934.427,0.934604589
934.59,0.934629471
934.7533333,0.934655976
934.92,0.934685185
935.0796667,0.934712231
935.2423333,0.934737113
935.4076667,0.934766322
935.5706667,0.934793368
935.7393333,0.934821496
935.9026667,0.934851787
936.0673333,0.934877751
936.2323333,0.934902092
936.397,0.934925892
936.563,0.934950233
936.7233333,0.93497782
936.8913333,0.935004866
937.0566667,0.935032452
937.2196667,0.935059498
937.3773333,0.935089789
937.5416667,0.935118998
937.7083333,0.935148208
937.875,0.935176335
938.039,0.935200676
938.202,0.93522664
938.3653333,0.935253145
938.5316667,0.935280732
938.6886667,0.935307777
938.8586667,0.9353332
939.026,0.93535646
939.1863333,0.935379719
939.3466667,0.93540406
939.5106667,0.935430565
939.6796667,0.93545761
939.8443333,0.935484115
940.008,0.935510079
940.173,0.935535502
940.341,0.935564171
940.506,0.935595003
940.6653333,0.935622048
940.8343333,0.935648012
941.0013333,0.935671271
941.1633333,0.935691826
941.3276667,0.93571184
941.4923333,0.935737804
941.6573333,0.93576539
941.8236667,0.935792436
941.987,0.935820023
942.1503333,0.935845446
942.316,0.935871951
942.482,0.935900078
942.649,0.935929287
942.8113333,0.935958497
942.9746667,0.935986083
943.139,0.93601367
943.306,0.936045043
943.4686667,0.936073171
943.6306667,0.936098593
943.7966667,0.936123476
943.9616667,0.936144571
944.1273333,0.936166749
944.2943333,0.936190008
944.456,0.936215431
944.6266667,0.936241395
944.787,0.93626844
944.952,0.936294945
945.1206667,0.936321991
945.2823333,0.936351741
945.4476667,0.936382032
945.6126667,0.936408537
945.7733333,0.936436124
945.9416667,0.936464792
946.1053333,0.936495624
946.265,0.936526456
946.4283333,0.936555666
946.5953333,0.936583793
946.7593333,0.936610839
946.925,0.936637344
947.0843333,0.936663308
947.253,0.936688731
947.4116667,0.936715235
947.5823333,0.93674174
947.749,0.936767704
947.9136667,0.936795832
948.0786667,0.936822877
948.243,0.936851005
948.4033333,0.936879132
948.5646667,0.936906178
948.7326667,0.936929978
948.898,0.936954319
949.0653333,0.936977579
949.23,0.937000838
949.386,0.937024638
949.5543333,0.937051143
949.7153333,0.937078729
949.8833333,0.937104693
950.0446667,0.937132821
950.209,0.937158244
950.374,0.937187453
950.544,0.937218826
950.7076667,0.937245331
950.8723333,0.937271836
951.0393333,0.937297259
951.1993333,0.937323763
951.3696667,0.937355136
951.534,0.93738705
951.6946667,0.93741626
951.8566667,0.937443846
952.022,0.937471974
952.188,0.93749902
952.3533333,0.937526606
952.5163333,0.937553111
952.679,0.937573666
952.8483333,0.937596925
953.0086667,0.937621807
953.1766667,0.93764723
953.3403333,0.93767698
953.5023333,0.937704026
953.667,0.937731072
953.829,0.937757576
953.9936667,0.937784622
954.1626667,0.937812209
954.325,0.937839795
954.4886667,0.937867923
954.6506667,0.9378901
954.8166667,0.93791336
954.9846667,0.937938783
955.1453333,0.937967451
955.312,0.937995038
955.4773333,0.938021542
955.6443333,0.938046424
955.8083333,0.938070766
955.973,0.938099434
956.1343333,0.938129184
956.2993333,0.938159475
956.466,0.938188685
956.6323333,0.938216812
956.7926667,0.93824494
956.9576667,0.938273067
957.1236667,0.938301195
957.2853333,0.938327159
957.4526667,0.938354204
957.6153333,0.938381791
957.7756667,0.938408296
957.9426667,0.93843426
958.106,0.938456437
958.269,0.938480778
958.4346667,0.938508906
958.6003333,0.938534329
958.7673333,0.93855867
958.9323333,0.93858247
959.0973333,0.938603566
959.254,0.938630071
959.4236667,0.938661444
959.5903333,0.938691194
959.7526667,0.938719862
959.9196667,0.938747449
960.086,0.938773954
960.2483333,0.938799918
960.413,0.938826963
960.5803333,0.938854009
960.7453333,0.938876186
960.9096667,0.938900528
961.0726667,0.938923787
961.2396667,0.938950292
961.4043333,0.938981124
961.5706667,0.939010333
961.7323333,0.939039542
961.896,0.939069293
962.0623333,0.939099043
962.2286667,0.939126089
962.3883333,0.939152053
962.552,0.939176935
962.7166667,0.939203439
962.8803333,0.939231026
963.0436667,0.939258072
963.2096667,0.939285117
963.3793333,0.939313245
963.5426667,0.939339209
963.7086667,0.939366795
963.8706667,0.939396005
964.0343333,0.939421969
964.1986667,0.939446851
964.3613333,0.939471733
964.5243333,0.939496615
964.6873333,0.939525824
964.8556667,0.939556656
965.0233333,0.939584243
965.191,0.939610748
965.3543333,0.939639957
965.5113333,0.939668625
965.6806667,0.939695671
965.8466667,0.939723799
966.0096667,0.939746517
966.1753333,0.939771399
966.3346667,0.939798445
966.5023333,0.939826572
966.6636667,0.9398547
966.828,0.939880123
966.9933333,0.939904464
967.1566667,0.939929346
967.3213333,0.939954228
967.485,0.939980733
967.652,0.940007778
967.8206667,0.940034283
967.9813333,0.940059706
968.1486667,0.940084588
968.3123333,0.940112175
968.4743333,0.940140843
968.639,0.940167348
968.807,0.940193312
968.9703333,0.940219817
969.1313333,0.94024524
969.2986667,0.940273908
969.466,0.940302576
969.627,0.940331786
969.79,0.940361536
969.9563333,0.940391286
970.1216667,0.940419414
970.2873333,0.940445378
970.4483333,0.940472423
970.6146667,0.940500551
970.7786667,0.940530842
970.9463333,0.940559511
971.1083333,0.940586015
971.2753333,0.940617388
971.4406667,0.940649843
971.603,0.940682298
971.7646667,0.940713671
971.9296667,0.940741799
972.095,0.940766681
972.261,0.940791022
972.425,0.940813199
972.5906667,0.940834836
972.7543333,0.940859177
972.9176667,0.940886223
973.0793333,0.940913809
973.2413333,0.940945723
973.4103333,0.940976555
973.5713333,0.941007387
973.734,0.941039301
973.9013333,0.941067429
974.0666667,0.941096097
974.2306667,0.941123143
974.3933333,0.941149107
974.559,0.941176152
974.7233333,0.941205903
974.889,0.941236735
975.0546667,0.941265403
975.2183333,0.941291367
975.3863333,0.941320576
975.5493333,0.941348704
975.7136667,0.941378995
975.8806667,0.941409286
976.04,0.941434168
976.2036667,0.94145905
976.3656667,0.941485555
976.535,0.941514224
976.6976667,0.94154181
976.8643333,0.941569938
977.0266667,0.941597524
977.1913333,0.941625652
977.353,0.941658107
977.518,0.941688939
977.6823333,0.941718148
977.848,0.94174898
978.01,0.941779812
978.1736667,0.941809022
978.338,0.941838772
978.5053333,0.941867981
978.6723333,0.941895568
978.834,0.941925318
979.003,0.941954528
979.168,0.941982655
979.329,0.942010783
979.4936667,0.942039992
979.6556667,0.94206866
979.823,0.942094624
979.9873333,0.942119506
980.1503333,0.942146011
980.3153333,0.942174679
980.476,0.942203889
980.6436667,0.942231475
980.8036667,0.942257439
980.9686667,0.942283944
981.134,0.942312613
981.2943333,0.942343986
981.462,0.942374818
981.629,0.942404568
981.792,0.942433236
981.9606667,0.94246515
982.122,0.942492196
982.2866667,0.942518701
982.4546667,0.942545206
982.616,0.942569006
982.7803333,0.942596051
982.9456667,0.942623097
983.1086667,0.942647438
983.27,0.942677729
983.4373333,0.942709102
983.5976667,0.942741557
983.76,0.942771848
983.9296667,0.942799435
984.095,0.94282594
984.256,0.942853526
984.4206667,0.942882195
984.585,0.942908159
984.747,0.942933582
984.9106667,0.942959005
985.0756667,0.94298605
985.2403333,0.943019587
985.4093333,0.943052042
985.5686667,0.943082874
985.7346667,0.943112624
985.8996667,0.943143456
986.063,0.943173748
986.225,0.943203498
986.3936667,0.943235412
986.557,0.943266785
986.7206667,0.943296535
986.8846667,0.943325744
987.05,0.943353331
987.2093333,0.943380918
987.3763333,0.943413913
987.5453333,0.943445827
987.7076667,0.943476118
987.8716667,0.943503705
988.0323333,0.943531833
988.1993333,0.943558878
988.3673333,0.943587006
988.5276667,0.943616756
988.691,0.943642179
988.8576667,0.943670306
989.0213333,0.943697893
989.1883333,0.943724939
989.3513333,0.943758475
989.5183333,0.943792553
989.6813333,0.943825008
989.8463333,0.943857463
990.0086667,0.943888295
990.1756667,0.943918045
990.342,0.943946713
990.5056667,0.943977005
990.6716667,0.944003509
990.8333333,0.944030555
991.002,0.944058683
991.1636667,0.944087351
991.327,0.944117642
991.4906667,0.94414577
991.6586667,0.944172816
991.8253333,0.944200402
991.9883333,0.944227448
992.153,0.944256116
992.3193333,0.944285326
992.4823333,0.944315076
992.6436667,0.944348613
992.8083333,0.94438269
992.976,0.944414604
993.1376667,0.944446518
993.3063333,0.944481677
993.47,0.944514132
993.634,0.944546046
993.795,0.944576878
993.9593333,0.944603924
994.1253333,0.944633133
994.2896667,0.944662884
994.4543333,0.944692093
994.6206667,0.944720761
994.7873333,0.944752675
994.9493333,0.94478513
995.1096667,0.944817044
995.276,0.944847335
995.4456667,0.944876004
995.6073333,0.944904131
995.7746667,0.94493334
995.9403333,0.944957141
996.1006667,0.944984727
996.2703333,0.945013396
996.436,0.945041523
996.5976667,0.945073437
996.763,0.945103187
996.926,0.94513456
997.0903333,0.945167556
997.2536667,0.945198929
997.4206667,0.945228139
997.5853333,0.945257348
997.7486667,0.945289803
997.9146667,0.945327667
998.077,0.945358499
998.2413333,0.94538879
998.4096667,0.945419081
998.5746667,0.9454537
998.7346667,0.945487236
998.899,0.94551915
999.0626667,0.945551605
999.2293333,0.945582437
999.3953333,0.945611647
999.5563333,0.945642479
999.7213333,0.94567277
999.8873333,0.94570252
1000.055,0.945730648
1000.217,0.945757693
1000.38,0.94578528
1000.541667,0.945817194
1000.708,0.945853976
1000.871667,0.945888054
1001.043,0.945919967
1001.204333,0.9459508
1001.367667,0.945984877
1001.531333,0.946015709
1001.696667,0.946047082
1001.863333,0.946077914
1002.025667,0.946103878
1002.19,0.946131465
1002.357,0.94615851
1002.522667,0.946186638
1002.688,0.946219093
1002.849333,0.946251548
1003.013,0.94628238
1003.175,0.946311048
1003.34,0.946343503
1003.504,0.946377581
1003.666667,0.946411117
1003.832,0.946444113
1003.998,0.946474404
1004.167,0.946505236
1004.325,0.946538232
1004.493,0.946571228
1004.659333,0.946604224
1004.820667,0.946637219
1004.983667,0.946668051
1005.146667,0.946697261
1005.312667,0.94672647
1005.475333,0.946758925
1005.642667,0.94679138
1005.806,0.946823835
1005.969667,0.946851421
1006.137333,0.946879549
1006.301333,0.946910381
1006.466,0.946942836
1006.631667,0.946972586
1006.795,0.947003418
1006.958667,0.947034791
1007.123333,0.947066164
1007.285,0.947100783
1007.450333,0.947135401
1007.612,0.947171101
1007.782,0.947204097
1007.944333,0.947234929
1008.108667,0.947264679
1008.275,0.947297675
1008.434333,0.947332835
1008.597667,0.947362044
1008.765667,0.947391794
1008.932667,0.947422626
1009.093333,0.947452918
1009.259667,0.947485913
1009.426667,0.947518368
1009.59,0.947551364
1009.755667,0.94758436
1009.918667,0.947616814
1010.084333,0.947646565
1010.243,0.94767956
1010.408,0.947713638
1010.573,0.947741766
1010.738667,0.947768811
1010.900667,0.947798561
1011.063,0.947828853
1011.233667,0.947859685
1011.395333,0.947889976
1011.558667,0.947921349
1011.722,0.947952722
1011.887,0.9479868
1012.051667,0.948017632
1012.214667,0.948050086
1012.377667,0.948084164
1012.543333,0.948116078
1012.709667,0.948145828
1012.872,0.94817666
1013.037667,0.948208574
1013.201333,0.948241029
1013.366,0.948271861
1013.529,0.948303775
1013.693667,0.948336771
1013.859333,0.948369767
1014.022,0.948404926
1014.187667,0.948439004
1014.349,0.948473622
1014.512,0.948506077
1014.678333,0.94853745
1014.843333,0.948568282
1015.004667,0.948603441
1015.170333,0.94863806
1015.334667,0.948668351
1015.497667,0.948700806
1015.663,0.948733802
1015.827667,0.948766797
1015.992667,0.948797629
1016.157,0.948830625
1016.323667,0.948861998
1016.489,0.948893371
1016.650333,0.948923122
1016.814,0.948955035
1016.979667,0.948988031
1017.144,0.949021568
1017.305,0.949053482
1017.472333,0.949085396
1017.639333,0.949119473
1017.803,0.94915301
1017.969333,0.949185465
1018.133667,0.949219001
1018.297,0.949251997
1018.462333,0.949285534
1018.621333,0.949321234
1018.789,0.949356934
1018.952333,0.949392635
1019.117667,0.949426171
1019.282667,0.949458626
1019.446333,0.949491081
1019.609333,0.949523536
1019.773667,0.94955545
1019.939667,0.949584118
1020.104333,0.94961495
1020.264,0.949647946
1020.433667,0.949680401
1020.598667,0.949713938
1020.761333,0.949747474
1020.928,0.949779929
1021.088333,0.949811843
1021.252667,0.949842675
1021.417,0.94987513
1021.584333,0.949908126
1021.746333,0.949941122
1021.908667,0.949976281
1022.075333,0.950010359
1022.237,0.950043895
1022.405,0.950076891
1022.568333,0.950112591
1022.731333,0.950148832
1022.894,0.950182369
1023.059333,0.950214283
1023.223333,0.950248902
1023.387667,0.95028352
1023.551667,0.950318679
1023.713,0.950352757
1023.879,0.950385212
1024.044667,0.950418749
1024.206667,0.950451203
1024.371333,0.950483658
1024.539,0.950517195
1024.700333,0.950548568
1024.867333,0.950580482
1025.032667,0.950613478
1025.198,0.950645932
1025.352667,0.950681633
1025.519333,0.95071571
1025.683667,0.950748706
1025.848333,0.950783865
1026.010667,0.950820107
1026.179,0.950855266
1026.345,0.950889344
1026.509667,0.950925585
1026.675333,0.950959122
1026.836667,0.950991576
1027.002,0.951027818
1027.165667,0.951063518
1027.332667,0.951096514
1027.494667,0.95113005
1027.662667,0.95116521
1027.827667,0.951200369
1027.985667,0.951232824
1028.15,0.951266361
1028.312333,0.951298275
1028.478333,0.951330729
1028.646667,0.951364266
1028.809333,0.951398885
1028.972333,0.951433503
1029.137667,0.951468662
1029.300667,0.951506526
1029.466,0.951543309
1029.637333,0.951577927
1029.798667,0.951611464
1029.962667,0.951645
1030.123667,0.951678537
1030.288667,0.951710451
1030.453,0.951742365
1030.616667,0.951775902
1030.780333,0.951811061
1030.945333,0.951844598
1031.108667,0.951878675
1031.277,0.951917621
1031.440333,0.951953321
1031.606,0.951988481
1031.765,0.952022558
1031.934333,0.952055013
1032.097,0.952089091
1032.262,0.952122627
1032.422333,0.952157787
1032.589333,0.952192946
1032.751333,0.952227024
1032.914667,0.95226056
1033.083333,0.952294638
1033.240667,0.95233142
1033.406333,0.95236658
1033.573333,0.952399575
1033.739,0.95243203
1033.903,0.952466108
1034.063667,0.952501267
1034.224667,0.95253859
1034.394333,0.952575913
1034.56,0.952611614
1034.718,0.952645691
1034.882333,0.95268031
1035.052333,0.952717633
1035.213,0.952749547
1035.376,0.952782542
1035.539667,0.952815538
1035.708,0.952847993
1035.872,0.95288153
1036.035,0.95291723
1036.197667,0.95295293
1036.361333,0.952987549
1036.524667,0.953023249
1036.685,0.953061654
1036.854333,0.953098977
1037.020333,0.953135759
1037.183667,0.953169296
1037.350333,0.953204455
1037.515,0.953240696
1037.675333,0.953276397
1037.836333,0.953312097
1038.005,0.953347256
1038.168,0.953379711
1038.335667,0.953412166
1038.494667,0.953447326
1038.664333,0.953483567
1038.826333,0.953517644
1038.988333,0.953551181
1039.153333,0.953583095
1039.318667,0.953617713
1039.482333,0.953652873
1039.647667,0.953690196
1039.809667,0.953726437
1039.975667,0.953761597
1040.138,0.953797838
1040.305,0.953835702
1040.468333,0.953874107
1040.631333,0.953906561
1040.794667,0.953938475
1040.959667,0.953972553
1041.124667,0.954008253
1041.294333,0.954042872
1041.456333,0.954078031
1041.619667,0.954113191
1041.783333,0.954145104
1041.946333,0.95418405
1042.107333,0.954222455
1042.274,0.954259778
1042.437333,0.954295479
1042.600333,0.954330097
1042.762333,0.954365256
1042.926667,0.954401498
1043.094333,0.95443828
1043.257,0.954472357
1043.418,0.954505894
1043.581667,0.954541053
1043.749,0.954578377
1043.914667,0.954617863
1044.076667,0.954654104
1044.237667,0.954689805
1044.403,0.954724423
1044.57,0.954761746
1044.733,0.954800151
1044.897667,0.954839097
1045.062333,0.95487642
1045.230667,0.954914825
1045.391333,0.954955394
1045.551,0.954995421
1045.717,0.955034367
1045.882667,0.955070067
1046.046,0.955104686
1046.209333,0.955139845
1046.377333,0.955176627
1046.537,0.955212328
1046.702333,0.955248028
1046.868667,0.955284269
1047.032667,0.955321592
1047.199333,0.955363784
1047.362333,0.955402188
1047.524667,0.95543843
1047.683333,0.95547413
1047.845333,0.955508748
1048.011333,0.955545531
1048.178667,0.955583936
1048.343333,0.955620177
1048.504667,0.955655336
1048.67,0.955691036
1048.836333,0.9557289
1049.008,0.955767846
1049.167667,0.95580571
1049.327667,0.955841411
1049.488333,0.95587657
1049.656,0.95591227
1049.816333,0.955952298
1049.988333,0.955990703
1050.153333,0.956026944
1050.312333,0.956062644
1050.476667,0.956104295
1050.636333,0.956145404
1050.802,0.956185432
1050.969667,0.956222755
1051.131333,0.956259537
1051.295333,0.956295778
1051.466333,0.956333642
1051.629667,0.956371506
1051.791667,0.956407747
1051.956667,0.95644507
1052.114667,0.956483475
1052.282667,0.956522962
1052.443667,0.956562449
1052.610333,0.956599772
1052.773667,0.956636554
1052.943333,0.956673877
1053.104667,0.956713364
1053.264667,0.95675285
1053.434333,0.956792878
1053.596,0.956832365
1053.763,0.95687077
1053.925,0.956910797
1054.088,0.956949202
1054.252667,0.956985984
1054.417667,0.957022767
1054.584,0.95706009
1054.746,0.957099576
1054.908333,0.957140145
1055.077,0.957181254
1055.242667,0.957225609
1055.402667,0.957267801
1055.564667,0.957307828
1055.727667,0.957347315
1055.891667,0.957384097
1056.058333,0.95742142
1056.224333,0.957457661
1056.384333,0.957491739
1056.546667,0.957525276
1056.709667,0.957561517
1056.877333,0.957598299
1057.037333,0.957635622
1057.204333,0.957674027
1057.370667,0.957710809
1057.534,0.957748673
1057.695333,0.957787619
1057.861333,0.957824401
1058.029333,0.957862265
1058.192,0.957901752
1058.357667,0.957942861
1058.522333,0.957987757
1058.688333,0.958029407
1058.851333,0.958068894
1059.014667,0.958109463
1059.177333,0.95815544
1059.34,0.958197091
1059.505,0.958237118
1059.668667,0.958276605
1059.838,0.958315551
1060.000333,0.958357201
1060.163667,0.958397229
1060.327,0.958437256
1060.491667,0.958473498
1060.653667,0.958511903
1060.817,0.958552471
1060.984,0.958594121
1061.146667,0.958633067
1061.311667,0.958673095
1061.473667,0.958714745
1061.639,0.958758559
1061.799667,0.958799669
1061.966333,0.958840237
1062.132,0.958878101
1062.298667,0.958915965
1062.459,0.95895437
1062.625667,0.958994398
1062.789667,0.959033344
1062.949333,0.959072289
1063.115333,0.959118267
1063.274667,0.959162081
1063.440667,0.959204272
1063.605667,0.959245923
1063.770667,0.959290819
1063.932667,0.959336255
1064.099333,0.959377906
1064.261667,0.959418474
1064.423667,0.959458502
1064.59,0.959502316
1064.749333,0.959545589
1064.915667,0.95958778
1065.081333,0.959626726
1065.242667,0.959668917
1065.405333,0.959712191
1065.571667,0.959754382
1065.733667,0.959796032
1065.899,0.959837683
1066.059,0.959880415
1066.225667,0.959922065
1066.396333,0.959963175
1066.557333,0.960003743
1066.724,0.960044853
1066.887,0.960087044
1067.051333,0.960130317
1067.217,0.960171426
1067.382333,0.960213618
1067.544333,0.96025635
1067.710667,0.960298541
1067.872667,0.960340732
1068.039667,0.960382383
1068.204667,0.960423492
1068.367667,0.960465684
1068.529667,0.960506793
1068.694333,0.960548443
1068.860333,0.960590635
1069.021,0.960632826
1069.187,0.960675017
1069.347,0.960717749
1069.512333,0.960761023
1069.678,0.960805378
1069.843,0.960847569
1070.004667,0.960891924
1070.17,0.96093682
1070.334667,0.960982256
1070.499333,0.961027693
1070.663667,0.961071507
1070.825333,0.96111478
1070.987333,0.961158594
1071.156333,0.961202408
1071.32,0.961245681
1071.481333,0.961289496
1071.648333,0.961332769
1071.815,0.961373878
1071.973,0.961414447
1072.135,0.961456097
1072.301667,0.961498288
1072.468667,0.961539398
1072.632333,0.961582671
1072.798667,0.961624321
1072.960333,0.961667594
1073.122,0.961713572
1073.288667,0.961758468
1073.454,0.961802282
1073.618,0.961845014
1073.782333,0.961887746
1073.949,0.961932642
1074.109333,0.961978079
1074.273667,0.962021893
1074.439667,0.962065166
1074.604333,0.962110062
1074.771667,0.962155499
1074.934333,0.962199854
1075.100333,0.962241504
1075.263667,0.962285318
1075.429333,0.962330755
1075.590333,0.962377814
1075.754333,0.962420547
1075.917667,0.962465442
1076.081667,0.962510879
1076.247667,0.962557398
1076.410333,0.962601212
1076.578,0.962643944
1076.741333,0.962689922
1076.904333,0.962737522
1077.069333,0.962781336
1077.233,0.962822986
1077.398333,0.962865178
1077.560667,0.962908992
1077.728,0.962953888
1077.891,0.962994456
1078.055333,0.963036647
1078.218,0.963081543
1078.384667,0.963130226
1078.546667,0.963176203
1078.708333,0.963221099
1078.876667,0.963266536
1079.037667,0.963314677
1079.200667,0.963361196
1079.367,0.963406092
1079.527333,0.963453151
1079.690333,0.963502915
1079.859333,0.963549434
1080.027667,0.96359433
1080.190333,0.963638685
1080.354667,0.963684662
1080.519667,0.963729017
1080.684,0.96377229
1080.846,0.963817186
1081.004333,0.963862623
1081.176333,0.963911305
1081.338,0.963956201
1081.51,0.964002179
1081.672333,0.964048697
1081.833667,0.96409738
1082.002,0.964144439
1082.166,0.964191499
1082.329,0.964238558
1082.495667,0.964283995
1082.659,0.964328891
1082.822333,0.964374868
1082.983,0.964421928
1083.147,0.964468447
1083.314667,0.96451767
1083.476333,0.964567434
1083.640667,0.964615575
1083.807,0.964665339
1083.968667,0.964713481
1084.130667,0.964761622
1084.299,0.964810845
1084.463,0.964854118
1084.626333,0.964901719
1084.793,0.96494986
1084.958667,0.964996919
1085.116667,0.965043979
1085.283,0.965091039
1085.446,0.965139721
1085.607667,0.965189485
1085.776,0.965236003
1085.937,0.965284145
1086.099,0.96533445
1086.269333,0.965385296
1086.432333,0.965432896
1086.596,0.965482119
1086.761333,0.965532965
1086.927333,0.965582188
1087.093333,0.965627084
1087.256667,0.965673603
1087.425333,0.965722285
1087.584333,0.965770967
1087.745,0.965815863
1087.916,0.965862382
1088.076667,0.965912146
1088.233333,0.96596191
1088.402333,0.966010051
1088.568333,0.966058193
1088.733333,0.966107416
1088.895333,0.966157721
1089.058333,0.966203698
1089.223333,0.966249135
1089.386667,0.966296195
1089.553333,0.966344336
1089.711,0.966389232
1089.879333,0.966437373
1090.048,0.966486596
1090.214333,0.966538524
1090.372667,0.96658937
1090.540667,0.966640216
1090.701667,0.966693226
1090.867,0.966746776
1091.04,0.966795999
1091.202,0.966845763
1091.365,0.966895527
1091.527,0.966945832
1091.699333,0.966992892
1091.858,0.967040492
1092.023667,0.967090256
1092.189667,0.967141643
1092.348333,0.967191948
1092.511,0.967245499
1092.679667,0.967297426
1092.845,0.967348813
1093.008333,0.967399118
1093.171667,0.967449423
1093.334667,0.967499728
1093.502333,0.967550574
1093.669333,0.96760142
1093.83,0.967651184
1093.996333,0.967702571
1094.162,0.967753958
1094.318667,0.967805345
1094.490333,0.96785619
1094.656667,0.967906495
1094.823333,0.967958423
1094.981333,0.968010351
1095.146,0.968057951
1095.31,0.968107715
1095.472667,0.968160184
1095.639333,0.968211571
1095.8,0.968260253
1095.972333,0.968311099
1096.135,0.968363568
1096.297667,0.968416577
1096.461333,0.968467423
1096.626333,0.968520433
1096.795333,0.968573442
1096.956,0.968625911
1097.115667,0.968680002
1097.281,0.968734635
1097.449667,0.968788185
1097.611667,0.968840113
1097.776333,0.968894204
1097.943333,0.968947755
1098.107667,0.968999682
1098.274333,0.969050528
1098.438,0.969100833
1098.601,0.969153843
1098.763,0.969205771
1098.923333,0.969259862
1099.098667,0.96931774
1099.263667,0.969373454
1099.426,0.969427004
1099.591667,0.969481637
1099.754,0.969538433
1099.919,0.969593065
1100.087333,0.969646075
1100.25,0.969699084
1100.414333,0.969750471
1100.578333,0.969802399
1100.742333,0.969854867
1100.910333,0.969906795
1101.071333,0.969958723
1101.238,0.970012273
1101.401667,0.970066365
1101.565333,0.970120997
1101.725333,0.970176711
1101.885,0.970232425
1102.055,0.970288139
1102.223,0.970343854
1102.388333,0.970398486
1102.553,0.970452577
1102.715,0.970506128
1102.877667,0.970560219
1103.035667,0.970613229
1103.202667,0.970666238
1103.374667,0.970720871
1103.536333,0.970776044
1103.701667,0.970831217
1103.867667,0.97088639
1104.025,0.970942645
1104.189667,0.970997818
1104.361333,0.971052992
1104.530333,0.971108706
1104.686,0.971163879
1104.851667,0.971219593
1105.021,0.971276389
1105.185333,0.971333726
1105.349333,0.971390522
1105.512667,0.971446777
1105.681,0.971504114
1105.841667,0.971561451
1106.009667,0.971617706
1106.176333,0.97167342
1106.335667,0.971729134
1106.504,0.971782685
1106.669,0.971835153
1106.834333,0.971889245
1107.002333,0.9719455
1107.167667,0.972000132
1107.332333,0.972056387
1107.493667,0.972113183
1107.659667,0.972169438
1107.826,0.972228939
1107.990333,0.972287898
1108.162333,0.972344694
1108.328667,0.972400949
1108.496333,0.972459368
1108.655667,0.972516705
1108.828667,0.97257296
1108.988,0.972630297
1109.153333,0.972689256
1109.319667,0.972746052
1109.484667,0.972802307
1109.648667,0.972859644
1109.815,0.97291644
1109.978,0.972972695
1110.143333,0.973031114
1110.311333,0.973089533
1110.477667,0.97314741
1110.636333,0.973205829
1110.799333,0.973264789
1110.969,0.973322667
1111.137,0.973380003
1111.303667,0.973437881
1111.472,0.973496841
1111.637333,0.973554178
1111.800333,0.973610974
1111.966667,0.973667229
1112.133333,0.973725647
1112.296333,0.973785148
1112.458,0.973843567
1112.626,0.973901985
1112.793,0.973961486
1112.957333,0.974020445
1113.127667,0.974081028
1113.291333,0.974139447
1113.453,0.974197865
1113.622667,0.974256825
1113.786,0.974315784
1113.952333,0.974373662
1114.114333,0.974432622
1114.282667,0.974491581
1114.451333,0.974551623
1114.615,0.974611123
1114.775667,0.974671706
1114.945667,0.974732288
1115.106333,0.974792871
1115.272333,0.974855076
1115.445,0.97491674
1115.603,0.974978404
1115.766333,0.975041691
1115.942667,0.975102273
1116.104667,0.975161774
1116.272667,0.975221815
1116.433667,0.975281857
1116.599667,0.975341357
1116.764333,0.975403021
1116.929333,0.975466308
1117.096333,0.975526891
1117.263333,0.975588555
1117.426667,0.97565076
1117.592667,0.975711342
1117.762,0.975771925
1117.927667,0.975833048
1118.088,0.975893089
1118.254667,0.975954213
1118.419667,0.9760175
1118.588,0.976079164
1118.753333,0.976141369
1118.915667,0.976204115
1119.088,0.976265238
1119.247667,0.976324739
1119.411333,0.976385862
1119.581667,0.976445903
1119.745333,0.976505945
1119.911667,0.976567609
1120.077,0.976628191
1120.245667,0.976688774
1120.411333,0.976749897
1120.575667,0.976813725
1120.739333,0.976877012
1120.907,0.976942462
1121.070667,0.977006831
1121.237333,0.977072282
1121.404,0.977136651
1121.564333,0.977200478
1121.733,0.977265388
1121.897,0.977329757
1122.062667,0.977394126
1122.229,0.977458494
1122.395667,0.977523404
1122.562,0.977588855
1122.726667,0.977653764
1122.893333,0.977718674
1123.062333,0.977783584
1123.229333,0.977847952
1123.390667,0.97791178
1123.555333,0.977976149
1123.719,0.978039977
1123.885,0.978102723
1124.048667,0.978166551
1124.219333,0.978230919
1124.388,0.978295288
1124.548667,0.978360198
1124.715667,0.978424026
1124.883,0.978489476
1125.043333,0.978556009
1125.209667,0.978622541
1125.375333,0.978687992
1125.545,0.978753442
1125.714333,0.978818352
1125.876,0.978882721
1126.04,0.97894763
1126.206333,0.979013081
1126.367667,0.979079613
1126.539667,0.979146146
1126.705333,0.979212137
1126.867,0.979279211
1127.032667,0.979347366
1127.198,0.979411194
1127.368333,0.979476644
1127.533333,0.979540472
1127.699,0.979605382
1127.866667,0.97966975
1128.027667,0.979733578
1128.195667,0.979799029
1128.364667,0.979866643
1128.525667,0.97993588
1128.692333,0.980005658
1128.858,0.980074354
1129.025333,0.980141427
1129.192333,0.980209042
1129.359,0.980276656
1129.518667,0.980344811
1129.685667,0.980414048
1129.850667,0.980483285
