EM_T (K),EM_((m0-m)/(m0-mf))
1115.708333,0.991757861
1115.876667,0.991775519
1116.044,0.991792107
1116.210667,0.991808695
1116.372333,0.991821538
1116.533333,0.991837056
1116.699333,0.991852574
1116.863,0.991867021
1117.029,0.991883074
1117.197667,0.991898592
1117.361,0.991916786
1117.524,0.991935514
1117.686667,0.991953172
1117.856333,0.991970831
1118.025,0.991989559
1118.191667,0.992010963
1118.356,0.992033972
1118.522667,0.992054841
1118.689333,0.992077315
1118.858667,0.992098184
1119.025333,0.992122264
1119.187667,0.992143133
1119.352667,0.992163467
1119.516,0.992182195
1119.682,0.992199853
1119.847,0.992220722
1120.011667,0.992243196
1120.178667,0.992262995
1120.347667,0.992284934
1120.514,0.992304733
1120.679,0.992324531
1120.841667,0.99234219
1121.009333,0.992359313
1121.176333,0.992379647
1121.342,0.992401586
1121.507333,0.99242299
1121.675,0.992443859
1121.841667,0.992463122
1122.007667,0.992481851
1122.175667,0.992501649
1122.341333,0.992519308
1122.510333,0.992540712
1122.675333,0.992563186
1122.841,0.992585125
1123.006667,0.992607599
1123.17,0.992626328
1123.334333,0.992647197
1123.500333,0.992670206
1123.665,0.992692145
1123.833,0.992714084
1123.995,0.992733883
1124.161333,0.992752611
1124.329667,0.99277241
1124.496333,0.992791673
1124.661667,0.992813077
1124.828,0.992835016
1124.993333,0.99285321
1125.158,0.992873009
1125.324667,0.992890132
1125.492,0.992904579
1125.657333,0.992918492
1125.823667,0.992930799
1125.992333,0.992945247
1126.156,0.9929613
1126.321333,0.992978958
1126.484333,0.993003038
1126.657333,0.993022836
1126.827,0.99304424
1126.988333,0.993068855
1127.153667,0.993089724
1127.325333,0.993111128
1127.490333,0.993131462
1127.655667,0.993148585
1127.819333,0.993168384
1127.984333,0.993188182
1128.155667,0.993210121
1128.321667,0.993236341
1128.486667,0.99325828
1128.653667,0.993280219
1128.820667,0.993300553
1128.988,0.993322492
1129.153667,0.993344966
1129.318,0.993366905
1129.485667,0.99339045
1129.653,0.99341667
1129.816333,0.993437539
1129.984667,0.993457337
1130.149667,0.99347446
1130.316,0.993491049
1130.485,0.993510847
1130.650667,0.993532786
1130.819333,0.993555261
1130.982333,0.99357827
1131.15,0.99360449
1131.314333,0.993628034
1131.482667,0.993653184
1131.647333,0.993678333
1131.815333,0.993700808
1131.980667,0.993723282
1132.147667,0.993745756
1132.312,0.99376716
1132.481,0.993788564
1132.648,0.993809433
1132.812,0.993831907
1132.974333,0.993854381
1133.143667,0.99387418
1133.311667,0.993891838
1133.476333,0.993908961
1133.638667,0.993926085
1133.804667,0.993942673
1133.970667,0.993964612
1134.138667,0.993989226
1134.300333,0.994012236
1134.471333,0.994038991
1134.639667,0.994059859
1134.806667,0.994078053
1134.971667,0.994095711
1135.140667,0.994113369
1135.308,0.994136914
1135.477,0.994159923
1135.641667,0.994182397
1135.802,0.994208617
1135.964667,0.994232697
1136.131,0.994257311
1136.303,0.994281391
1136.471,0.994301724
1136.636667,0.994325269
1136.803,0.994347743
1136.963333,0.994369147
1137.13,0.994394297
1137.296667,0.994418911
1137.465,0.994443526
1137.629,0.994469211
1137.795333,0.994493825
1137.959,0.994518975
1138.127333,0.994540379
1138.293667,0.994561783
1138.459667,0.994581582
1138.629333,0.994596029
1138.790667,0.994611012
1138.956667,0.994627065
1139.126333,0.994647934
1139.291667,0.994671478
1139.457333,0.994693952
1139.629,0.994716427
1139.795667,0.994739436
1139.962667,0.994764586
1140.132333,0.994790805
1140.294667,0.994818631
1140.464,0.994845921
1140.631333,0.99486893
1140.797,0.994891404
1140.961333,0.994912273
1141.128667,0.994934747
1141.299333,0.994959897
1141.460333,0.994987722
1141.624667,0.995014477
1141.791667,0.995040697
1141.956333,0.995066917
1142.123,0.995089391
1142.289667,0.9951124
1142.457667,0.995135945
1142.621667,0.995154138
1142.789333,0.995176612
1142.955667,0.995199086
1143.119,0.995221561
1143.288667,0.99524671
1143.454333,0.995269185
1143.614667,0.995292729
1143.781667,0.995317343
1143.949,0.995341958
1144.113333,0.995366038
1144.283667,0.995390652
1144.449667,0.995414732
1144.616333,0.995436136
1144.786333,0.995455934
1144.951667,0.995477873
1145.114667,0.995501953
1145.282,0.995524427
1145.447,0.995548507
1145.614333,0.995571516
1145.779667,0.995593455
1145.945333,0.99562128
1146.114333,0.995648035
1146.280333,0.995676395
1146.447,0.995703685
1146.612667,0.995727765
1146.779667,0.995750774
1146.943667,0.995772713
1147.110333,0.995795723
1147.278667,0.995819267
1147.449667,0.995844952
1147.617333,0.995871707
1147.783333,0.995895251
1147.953,0.995922006
1148.115,0.99594448
1148.284,0.995969095
1148.448667,0.995996385
1148.614667,0.996017789
1148.780333,0.996041868
1148.95,0.996065413
1149.114,0.996088422
1149.282,0.996113572
1149.447667,0.996136581
1149.614667,0.996161196
1149.783333,0.99618581
1149.948667,0.996210425
1150.118333,0.996236109
1150.283333,0.99626447
1150.451,0.996292295
1150.615667,0.99632119
1150.784667,0.996349015
1150.953,0.996377376
1151.122,0.996405736
1151.289667,0.996428745
1151.458,0.996453895
1151.620333,0.99648065
1151.780667,0.99650794
1151.949333,0.996537906
1152.115333,0.996564126
1152.28,0.99658874
1152.45,0.996613355
1152.619333,0.996640645
1152.787667,0.996667935
1152.952667,0.99669469
1153.125,0.99672091
1153.289667,0.9967482
1153.456,0.996772814
1153.623333,0.996796894
1153.792667,0.996820438
1153.960333,0.996842912
1154.125667,0.996870202
1154.293,0.996896957
1154.457,0.996923712
1154.626667,0.996953143
1154.797,0.996981503
1154.958,0.997010934
1155.125667,0.997042505
1155.292,0.99707354
1155.457,0.997102436
1155.628,0.997130796
1155.793,0.997157551
1155.963,0.997182166
1156.128667,0.99720464
1156.295,0.997227114
1156.464,0.997249053
1156.629333,0.997270992
1156.795333,0.997294001
1156.962,0.997320221
1157.129667,0.997348046
1157.296,0.997372126
1157.463333,0.997400486
1157.627333,0.997426706
1157.797667,0.997454531
1157.963,0.997483427
1158.128667,0.997510182
1158.298333,0.997536937
1158.467,0.997562621
1158.630333,0.997587771
1158.797,0.997615596
1158.967333,0.997645027
1159.130667,0.997673922
1159.298333,0.997701747
1159.466667,0.997728502
1159.633,0.997754722
1159.795,0.997782012
1159.964,0.997809302
1160.134667,0.997834987
1160.299,0.997861742
1160.470333,0.997889567
1160.637,0.997917927
1160.803667,0.997948963
1160.966667,0.997978929
1161.129,0.998009965
1161.297,0.998041536
1161.464,0.998070966
1161.635667,0.998100932
1161.805,0.998132502
1161.964333,0.998164608
1162.133667,0.998194574
1162.299667,0.998224004
1162.463667,0.998250759
1162.629667,0.998275909
1162.798,0.998300524
1162.965,0.998328349
1163.13,0.998357244
1163.298,0.998385605
1163.466333,0.998411824
1163.633667,0.998434299
1163.801333,0.998458378
1163.967333,0.998485133
1164.134333,0.998510283
1164.302667,0.998537573
1164.465333,0.998563258
1164.635333,0.998591083
1164.804667,0.998624259
1164.971,0.99865904
1165.138,0.998691146
1165.302667,0.998719507
1165.471,0.998748402
1165.637333,0.998775157
1165.805,0.998801377
1165.971667,0.998828667
1166.135333,0.998858097
1166.304,0.998884852
1166.474667,0.998912678
1166.641,0.998939433
1166.807667,0.998968328
1166.974333,0.998999899
1167.140667,0.99903147
1167.309333,0.999063041
1167.478667,0.999090866
1167.646333,0.999118691
1167.813333,0.999147051
1167.979667,0.999178087
1168.148667,0.999209123
1168.316333,0.999236413
1168.484667,0.999264773
1168.648333,0.999296879
1168.815667,0.999332731
1168.983667,0.999367512
1169.151,0.999401224
1169.322667,0.999432794
1169.488,0.99946062
1169.655,0.999486304
1169.825667,0.99951413
1169.993,0.99954249
1170.158333,0.99956871
1170.323667,0.99959493
1170.495667,0.99962222
1170.66,0.99965165
1170.832,0.99968001
1170.999333,0.999708906
1171.158667,0.999738871
1171.327333,0.999769372
1171.499333,0.999799338
1171.664667,0.999827163
1171.830333,0.999854988
1171.998667,0.999882813
1172.167667,0.999910103
1172.334,0.999936858
1172.503667,0.999960938
1172.668333,0.999981272
1172.833,1
